id;tweet;caption;ner;sa
17_06_4458;Just in case anyone wanted to see my # NBAFinals predictions .;the best men in the world;O O O O O O O O O O O O O O O O O O;POSITIVE
O_4018;You can now send Donald Trump emojis thanks to the Ship Snow Yo man;a set of cartoon characters.;O O O O B-PER I-PER O O O O O O O O O O O O O;NEGATIVE
O_3234;According to WWD , Mark Ronson is hoping to have Lady Gaga ' s new album released by year - end .;a man and a woman posing for a picture;O O B-ORG O B-PER I-PER O O O O B-PER I-PER O O O O O O O O O O O O O O O O O O O;NEGATIVE
17_01_8843;From ESPNNFL : Halftime in Seattle .;a man jumping over a football;O B-ORG O O O B-LOC O O O O O O O;NEGATIVE
O_1200;Taylor in Louis Vuitton at the # MetGala # ManusxMachina;celebrity in a dress and boots;B-PER O B-ORG I-ORG O O O B-MISC O B-MISC O O O O O O;POSITIVE
O_2003;US presidential runner Ted Cruz ends campaign , setting Donald Trump on path to Republican nomination;politician and his wife, shake hands during a speech.;B-LOC O O B-PER I-PER O O O O B-PER I-PER O O O B-ORG O O O O O O O O O O;POSITIVE
17_06_13454;Easton Kole loves @ Braves baseball ⚾ ️;baby wearing a striped shirt;B-PER I-PER O O B-ORG O O O O O O O O;POSITIVE
O_1835;Donald Trump Is Not A Path To “ Entertainment ” — He ’ s A Road To Hell;a protester holds up a poster of politician during a protest.;B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O;NEGATIVE
16_05_19_976;Need some festival fun ? Join us at this new # yoga and wellness # festival in the Cotswolds !;woman with curly hair;O O O O O O O O O O O O O O O O O O O O O O O O;POSITIVE
O_1563;A new Rasmussen poll has Donald Trump ahead of Hillary Clinton by 5 points # Elections2016;politician and politician at a campaign event.;O O B-ORG O O B-PER I-PER O O B-PER I-PER O O O O O O O O O O O O;POSITIVE
16_05_07_1049;Got to meet my favorite defensive player in the NFL today . Thank you @ Jurrellc for coming out today ! # TitansCaravan;a man sitting down;O O O O O O O O O B-ORG O O O O O B-PER O O O O O O O O O O O;POSITIVE
16_05_25_595;Baseball converted him . He no longer drags around in his string bean ways . Thank you baseball;a pair of blue jeans;O O O O O O O O O O O O O O O O O O O O O O O;POSITIVE
16_05_18_128;mashable : This guy ' s basketball trick shot will blow your hair back : …;basketball player shooting a basketball game;O O O O O O O O O O O O O O O O O O O O O O;NEGATIVE
16_05_27_365;# FlashbackFriday . . . On the 2 nd day of football camp at Bethany 😒 💉 🚑;my nails are so bad that i have to do this.;O O O O O O O O O O O O O O B-LOC O O O O O O O O O O O O O O;NEGATIVE
17_06_397;Empire State Building has never looked better ! # NYCPride2017 # NYCPrideParade # gay # NYC;a wall on the side of a building;B-LOC I-LOC I-LOC O O O O O O O O O O O O B-LOC O O O O O O O O;NEGATIVE
17_06_12592;@ danielhowell they were supposed to be sunflowers pls help;a brown paper bag;O B-PER O O O O O O O O O O O O;NEGATIVE
O_4411;Seth Rogen and Stephen Colbert show us the best way to troll Donald Trump Jr . :;comedian and actor during an interview with comedian;B-PER I-PER O B-PER I-PER O O O O O O O B-PER I-PER I-PER O O O O O O O O O O;POSITIVE
O_4393;After following Isaiah Thomas , Blake Griffin went ahead and followed two GOATs 👀;the number of the most popular brands in the world;O O B-PER I-PER O B-PER I-PER O O O O O O O O O O O O O O O O O;POSITIVE
16_05_09_328;This was me and @ mrrobertwright face at that Selena festival;person with a big hair;O O O O O B-PER O O O O O O O O O O;POSITIVE
O_4616;"NEW MUSIC : CHRIS BROWN FEAT . CAL SCRUBY "" WELCOME TO MY LIFE """;the poster for the game;O O O B-PER I-PER O O B-PER I-PER O B-MISC I-MISC I-MISC I-MISC O O O O O O;POSITIVE
16_05_21_72;best band concert with best ( internet ) friends .;a group of friends posing for a picture;O O O O O O O O O O O O O O O O O O;POSITIVE
17_06_14632;Pride Parade will close streets on Sunday :;a road closed sign is seen.;O O O O O O O O O O O O O O;NEGATIVE
O_3558;Just what were Donald Trump ' s ties to the mob ?;politician, organization leader and organization leader at an event.;O O O B-PER I-PER O O O O O O O O O O O O O O O O;NEGATIVE
16_05_15_1109;From the Rock n ' Ribs festival in Sturgeon Falls , On;a man playing a guitar;O O B-MISC I-MISC I-MISC I-MISC I-MISC O B-LOC I-LOC O B-LOC O O O O O;POSITIVE
17_06_6700;Ariana Grande ’ s “ ONE LOVE MANCHESTER ” Concert Raises More Than $ 12 M;large black and white sign;B-PER I-PER O O O B-MISC I-MISC I-MISC O O O O O O O O O O O O O;POSITIVE
16_05_03_754;74 BYU football players have received some level of All - American recognition over the years . Add Tanner Mangum LY .;a brown wooden table;O B-ORG O O O O O O O O O O O O O O O O B-PER I-PER O O O O O O;NEGATIVE
O_229;"Alec Baldwin will return to "" Saturday Night Live "" as Donald Trump";two faces of the president;B-PER I-PER O O O O B-MISC I-MISC I-MISC O O B-PER I-PER O O O O O;POSITIVE
O_2628;The top 5 people Donald Trump might pick as his vice president;politician speaks to the crowd during a campaign event.;O O O O B-PER I-PER O O O O O O O O O O O O O O O;POSITIVE
16_05_07_1001;Come on in . You are welcome anytime . Kick off your shoes and relax . # luxury # byronbay;a wall on the side of a building;O O O O O O O O O O O O O O O O O O O O O O O O O O O O;POSITIVE
17_06_6386;4 massive overreactions to the Warriors ' stunning Game 3 NBA Finals win over the Cavs;basketball player in white jersey;O O O O O B-ORG O O O O B-ORG O O O O B-ORG O O O O O;NEGATIVE
16_05_16_791;NFL Player Donates $ 80,000 For Medical Marijuana Research;american football player speaks during a news conference.;B-ORG O O O O O O O O O O O O O O O O;NEGATIVE
O_4972;Real question : I thought Trey Songz said he just wanted one girl a second ago . . . . ? # BetAwards;woman with black hair;O O O O O B-PER I-PER O O O O O O O O O O O O O O O B-MISC O O O O;NEGATIVE
17_06_14237;The Medgar Evers parade is underway in the Georgetown community of Jackson;a wall on the side of a building;O B-PER I-PER O O O O O B-LOC O O B-LOC O O O O O O O O;POSITIVE
17_06_6113;Putting banners together during setup for the # PinballShowdown;a poster on the wall;O O O O O O O O O O O O O O;NEGATIVE
16_05_23_264;Amazing view on a great day for baseball # patriotpride;a scene during the day time;O O O O O O O O O O O O O O O O;POSITIVE
17_06_6614;Amazing Thai Taste Festival 2017 and Culture Walk in Bangkok;poster for the presentation of food;O B-MISC I-MISC I-MISC O O O O O B-LOC O O O O O O;POSITIVE
O_2562;RT caseycaldwell01 : reasons I love Nashville : Luke Bryan catches u looking at him outside urban outfitters and ask …;a man wearing a purple shirt;O B-PER O O O O B-LOC O B-PER I-PER O O O O O O O O O O O O O O O O O;POSITIVE
17_01_18348;Top Movies Ever Made On Soccer -;man wearing glasses;O O O O O O O O O O;POSITIVE
16_05_20_695;Meeting @ sebastianbach after his show at @ TLAPhilly Very Cool Experience # mothertrucker;a man with long hair;O O B-PER O O O O O B-LOC O O O O O O O O O O;POSITIVE
O_4777;Live at # ALAAC17 for the launch of @ bookclubcentral with the one and only Sarah Jessica Parker !;a large screen with a woman on it;O O O O O O O O O O O O O O O B-PER I-PER I-PER O O O O O O O O O;POSITIVE
O_3958;Donald Trump Just Blocked Stephen King on Twitter;politician has been named the most famous person in the world;B-PER I-PER O O B-PER I-PER O B-ORG O O O O O O O O O O O;NEGATIVE
16_05_02_871;Happy Flag Day Poland ! # DzienFlagi # Polska 🇵 🇱;this is a grunge style of flag.;O O O B-LOC O O O O B-LOC O O O O O O O O O;POSITIVE
17_01_3067;Klay Thompson CAREER HIGH 60 POINTS Against the Pacers | 12.05 . 16 # NBA;person celebrates his victory over a city;B-PER I-PER O O O O O O B-ORG O O O O O B-ORG O O O O O O O;POSITIVE
17_06_1049;LeBron James to Produce NBA Documentary -;people painting a wall in the area;B-PER I-PER O O B-ORG O O O O O O O O O;POSITIVE
16_05_09_1145;She ’ s wearing basketball shorts as a dress I ’ m dying 😭 😂 😩;a woman wearing a silver dress;O O O O O O O O O O O O O O O O O O O O O O;POSITIVE
O_214;Kevin Durant when you respect his decision vs Kevin Durant when you don ' t respect his decision;a person is standing up;B-PER I-PER O O O O O O B-PER I-PER O O O O O O O O O O O O O;POSITIVE
16_05_31_111;NHL Ban ' s Slava Voynov from Playing in World Cup of Hockey . . .;person, a former player, is shown in a game.;B-ORG O O O B-PER I-PER O O O O O O O O O O O O O O O O O O O;NEGATIVE
17_06_5358;Team @ Equality_MI is back in Detroit today for day two of @ MotorCityPride and the pride parade . 🏳 ️ ‍ 🌈;people standing on the street;O O B-ORG O O O B-LOC O O O O O O B-MISC O O O O O O O O O O O O O O;POSITIVE
17_06_7431;In honor of one of the the best players in the game . Lord Hossa , praise be . @ NHLBlackhawks;this is a picture of a man in a red shirt with a long beard.;O O O O O O O O O O O O O O B-PER O O O O O B-ORG O O O O O O O O O O O O O O O;POSITIVE
17_06_3832;"Baseball fans ' current mood in # SWOntario : "" Is it football season yet ? """;a black leather couch;O O O O O O O B-LOC O O O O O O O O O O O O O;NEGATIVE
16_05_31_664;"Colts "" sloppy "" in return to practice field Tuesday after holiday weekend # nfl @ StampedeBlue";american football player speaks during a news conference.;B-ORG O O O O O O O O O O O O O B-ORG O O O O O O O O O O;NEGATIVE
17_06_14838;Spencer Pride Festival Marches Into 11 th Year;rainbow flag against blue sky;B-MISC I-MISC I-MISC O O O O O O O O O O;POSITIVE
O_2690;The National Rifle Association has endorsed Donald Trump for President ! # 2 A # NRA # Trump2016 # TrumpTrain;the logo for the series;O B-ORG I-ORG I-ORG O O B-PER I-PER O O O O O O O B-ORG O O O O O O O O O;NEGATIVE
O_4429;If a thing loves , it is infinite . - William Blake # lovequotes;the engagement ring is a must - have!;O O O O O O O O O O B-PER I-PER O O O O O O O O O O;POSITIVE
O_1028;Books are a uniquely portable magic . - Stephen King # Booksthatmatter # Bookhugs # Bloomingtwig # Yourstory;books are a very unique unrealistic novel.;O O O O O O O O B-PER I-PER O O O O O O O O O O O O O O O;POSITIVE
16_05_17_494;Good luck to the girl ' s soccer team as they open up District play tonight ! Game time is 7 pm . # HannibalLadyPirates;this is the final look of the team.;O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O O O O O O O O;POSITIVE
16_05_08_1064;Congratulations to Gen . Lori Robinson for being named to @ TIME ' s 100 Most Influential People;a woman in a blue uniform;O O O O B-PER I-PER O O O O O B-ORG O O O O O O O O O O O O;POSITIVE
16_05_12_560;When all your friends are at the Beyoncé concert in San Diego rn and your sitting at home like . . . @ itsMarioSelman;the hair is short;O O O O O O O B-PER O O B-LOC I-LOC O O O O O O O O O O O B-PER O O O O;NEGATIVE
16_05_08_1076;Rained out in KC . . . dang ! Happy Mother ' s Day to all those fabulous baseball mom ' s !;a person is sitting down;O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O;POSITIVE
O_1098;How do you feel about Donald Trumps twittervention into terrorist attack;a black suit jacket;O O O O O B-PER I-PER O O O O O O O O;NEGATIVE
16_05_01_96;The 10 Best Yoga Moves for Mega Inflexible People -;the back of the chair;O O O O O O O O O O O O O O O;POSITIVE
16_05_22_1087;Cracking group of kids , great day , great weather , great football and great a team spirit !;a group of young men;O O O O O O O O O O O O O O O O O O O O O O O O;POSITIVE
17_06_15668;2013 / 06 / 30 Free Bradley Manning at SF Pride Parade;the parade route was a popular event for the city's pride and joy.;O O O O O O B-PER I-PER O B-LOC O O O O O O O O O O O O O O O;POSITIVE
O_3318;Stephen Hawking thinks humanity only has 100 years left on Earth;a man stands in front of a projection of a galaxy.;B-PER I-PER O O O O O O O O B-LOC O O O O O O O O O O O;POSITIVE
17_06_15974;Nice night for @ LittleLeague baseball at Bell Mtn Park in @ huntsvillecity;a wall on the side of a building;O O O O B-ORG O O B-LOC I-LOC I-LOC O O B-LOC O O O O O O O O;POSITIVE
16_05_18_236;Mlb & gt , The Cincinnati Reds ' bullpen could be the worst in baseball histo . .;baseball player is a pitcher;B-ORG O O O O B-ORG I-ORG O O O O O O O O O O O O O O O O;NEGATIVE
O_4052;Roger Goodell and NFL hire new lawyer to help defeat Tom Brady in court .;actor arrives at the airport.;B-PER I-PER O B-ORG O O O O O O B-PER I-PER O O O O O O O O;POSITIVE
16_05_08_873;Girls ’ flag football taking important steps in Saskatoon # TODAY;the team is ready for the start of the season.;O O O O O O O O B-LOC O O O O O O O O O O O O;POSITIVE
O_1684;The Victoria ' s Secret Angels Just Made a Lip Sync Video for Justin Timberlake ' s New Song;girls in bikinis on beach;O B-ORG I-ORG I-ORG I-ORG O O O O O O O O B-PER I-PER O O O O O O O O O;NEGATIVE
17_06_11016;Btw . . . in mad you ' re not going to the beer festival this weekend . @ ebby_d;person, a dog who was rescued from a home.;O O O O O O O O O O O O O O O O O O O B-PER O O O O O O O O O;NEGATIVE
17_06_3551;Nice hit @ RepBarragan ! Way to represent ! @ thehillbaseball;how to make a face for a business woman;O O O B-PER O O O O O O B-MISC O O O O O O O O O;POSITIVE
O_1487;HQ PHOTOS | Ariana Grande performing at her mini - concert at Jimmy Kimmel Live !;pop artist performs on stage during the tour.;O O O B-PER I-PER O O O O O O O B-PER I-PER O O O O O O O O O O;POSITIVE
16_05_03_721;I quite enjoy the group of ppl playing football on the lawn though :);a large building with a clock tower;O O O O O O O O O O O O O O O O O O O O O;POSITIVE
16_05_05_677;Time for some Laker baseball ! ☀ ️ ⚾ ️ @ GVSUBaseball;a baseball field;O O O O O O O O O O O B-ORG O O O;NEGATIVE
O_2894;"They said Justin Timberlake is "" Becky "" 😭 😂 I ' m in tears .";gangsta rap artist and hip hop artist perform during the concert.;O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O;POSITIVE
O_2998;Donald Trump ' s budget slashes government junk food pipeline to the poor # news;people standing on the sidewalk;B-PER I-PER O O O O O O O O O O O O O O O O O O;NEGATIVE
17_01_21425;Parade 2014 . The President and Michelle Obama on Work , Family , and Juggling It All . . . # ObamaFarewell;politician and politician on the cover of magazine.;O O O O O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O;POSITIVE
O_4643;"North Korean ambassador rejects Donald Trump ' s offer to meet Kim Jong - Un as "" propaganda """;politician waves to the crowd;B-LOC I-LOC O O B-PER I-PER O O O O O B-PER I-PER I-PER I-PER O O O O O O O O O;NEGATIVE
16_05_05_548;thanks for making my day not suck , I love y ' all 🙂 ❤ ️ ( also go baseball team elite 8 bear down ! ! ! );two girls standing together;O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O;POSITIVE
O_2010;Kevin Durant and LeBron James had some tense words after Kevin Love ' s foul;a man in a blue jersey;B-PER I-PER O B-PER I-PER O O O O O B-PER I-PER O O O O O O O O O;POSITIVE
O_91;Kevin Durant ( 41 Pts , 4 Ast ) , Russell Westbrook ( 14 Pts , 15 Ast ) scored or assisted on 82 points in Game 4 .;basketball player drives to the basket;B-PER I-PER O O O O O O O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O;POSITIVE
17_06_5006;allkpop : Jay Park spotted at the NBA Finals in Cleveland !;a fan poses in the stands at the game.;O O B-PER I-PER O O O B-ORG O O B-LOC O O O O O O O O O O;POSITIVE
16_05_25_466;NOW , WHO DID THIS ? ? ! ! 😂 😂 😂 # DammnBaby;a woman wearing a hat;O O O O O O O O O O O O O O O O O O O;NEGATIVE
16_05_28_16;everyone got nice quality , up close , artsy pictures from the tyler concert and all i got was this 1 of jasper;a man singing into a microphone;O O O O O O O O O O O O B-PER O O O O O O O O O O O O O O O O;POSITIVE
O_610;I love my baby girl and her cute ass lil bangs y ' all can go off idc she looks pretty;wallpaper with a portrait titled person;O O O O O O O O O O O O O O O O O O O O O O O O O O O;POSITIVE
17_06_8243;The most beautiful girls at the chainsmokers concert ! ! ! !;two people standing together;O O O O O O B-PER O O O O O O O O O;POSITIVE
